volid,filename,title,enumcron
mdp.39015084586604,spectator,The Spectator,(v.90 1903 Jan-Jun)
uc1.32106019609343,spectator,The Spectator,(v.197 pt.1 1956)
mdp.39015013785673,spectator,The Spectator,(v.197 1956 Jul-Dec)
inu.30000004684183,spectator,The Spectator,(v.265 July-Sept. 1990)
mdp.39015016413018,spectator,The Spectator,(v.135 1925 Jul-Dec)
uc1.32106019609715,spectator,The Spectator,(v.231 pt.1 1973)
mdp.39015024361761,spectator,The Spectator,(v.82 1899 Jan-Jun)
mdp.39015024361779,spectator,The Spectator,(v.63 1889 Jul-Dec)
coo.31924057525804,spectator,The Spectator,(v.123 1919)
inu.30000093241309,spectator,The Spectator,"(v.257,no.8256-8266 1986)"
uc1.32106019609624,spectator,The Spectator,(v.226:7436-7448 1971)
mdp.39015024016274,spectator,The Spectator,(v.188 1952 Jan-Jun)
coo.31924057525309,spectator,The Spectator,(v.72 1894)
mdp.39015016411244,spectator,The Spectator,(v.120 1918 Jan-Jun)
uc1.32106019609848,spectator,The Spectator,(v.237 pt.2 1976)
uc1.32106019609376,spectator,The Spectator,(v.199 pt.1 1957)
coo.31924057525705,spectator,The Spectator,(v.113 1914)
uc1.c054588544,spectator,The Spectator,(v.113 (July-Dec 1914))
uc1.32106019609657,spectator,The Spectator,(v. 227 pt.2 1971)
uc1.32106019609517,spectator,The Spectator,(v.220:1 1968)
mdp.39015034716079,spectator,The Spectator,
inu.30000093243099,spectator,The Spectator,(v.168 1942)
inu.30000093243065,spectator,The Spectator,(v.177 1946)
mdp.39015026669674,spectator,The Spectator,(v.59 1886 Jan-Jun)
mdp.39015016410154,spectator,The Spectator,(v.106 1911 Jan-Jun)
uc1.a0001827856,spectator,The Spectator,
mdp.39015030845260,spectator,The Spectator,(v.205 1960 Jul-Dec)
coo.31924057525366,spectator,The Spectator,(v.78 1897)
uc1.b000548371,spectator,The Spectator,(v.81 (July-Dec 1898))
mdp.39015014813698,spectator,The Spectator,(v.72 1894 Jan-Jun)
mdp.39015030334851,spectator,The Spectator,(v.41 1868 Jul-Dec)
mdp.39015023494894,spectator,The Spectator,(v.37 1864 Jul-Dec)
coo.31924057524740,spectator,The Spectator,(v.15 1842)
coo.31924057525556,spectator,The Spectator,(v.97 1906)
coo.31924057525671,spectator,The Spectator,(v.110 1913)
mdp.39015027545279,spectator,The Spectator,(v.17 1844 Jan-Jun)
coo.31924057525531,spectator,The Spectator,(v.95 1905)
coo.31924057525390,spectator,The Spectator,(v.81 1898)
umn.319510019219283,spectator,The Spectator,(v.47 (1874))
mdp.39015024224605,spectator,The Spectator,(v.49 1876 Jul-Dec)
uc1.32106019609681,spectator,The Spectator,(v.229 pt.1 1972)
mdp.39015084586646,spectator,The Spectator,(v.42 1869 Jul-Dec)
mdp.39015038698000,spectator,The Spectator,(v.44 1871 Jul-Dec)
uc1.b000548510,spectator,The Spectator,(v.70 (Jan-June 1893))
coo.31924057525283,spectator,The Spectator,(v.70 1893)
mdp.39015057002431,spectator,The Spectator,(v.41 1868 Jan-Jun)
mdp.39015016413059,spectator,The Spectator,(v.130 1923 Jan-Jun)
uc1.32106019609483,spectator,The Spectator,(v.218:2 1967)
inu.30000093241267,spectator,The Spectator,"(v.261,no.8360-8372 1988)"
mdp.39015084586349,spectator,The Spectator,(v.34 1861 Jan-Jun)
mdp.39015020101724,spectator,The Spectator,(v.201 1958 Jul-Dec)
inu.30000008751863,spectator,The Spectator,(v.271 Oct.-Dec. 1993)
uc1.b000548506,spectator,The Spectator,(v.66 (Jan-June 1891))
coo.31924057525432,spectator,The Spectator,(v.85 1900)
inu.30000093242976,spectator,The Spectator,(v.180 1948)
mdp.39015061591411,spectator,The Spectator,(v.256 1986 Jan-Jun)
mdp.39015056039699,spectator,The Spectator,(v.34 1861 Jul-Dec)
coo.31924057525242,spectator,The Spectator,(v.66 1891)
mdp.39015014109519,spectator,The Spectator,(v.193 1954 Jul-Dec)
coo.31924057525754,spectator,The Spectator,(v.118 1917)
nyp.33433038873414,spectator,The Spectator,
coo.31924057525416,spectator,The Spectator,(v.83 1899)
mdp.39015084586380,spectator,The Spectator,(v.16 1843 Jul-Dec)
mdp.39015024485735,spectator,The Spectator,(v.202 1959 Jan-Jun)
uc1.32106019609632,spectator,The Spectator,(v.226 pt.2 1971)
uc1.32106008048826,spectator,The Spectator,(v.200 pt.1 1958)
mdp.39015084586372,spectator,The Spectator,(v.22 1849 Jan-Jun)
mdp.39015018397821,spectator,The Spectator,(v.62 1889 Jan-Jun)
mdp.39015049235685,spectator,The Spectator,(v.45 1872 Jan-Jun)
mdp.39015018029747,spectator,The Spectator,(v.13 1840 Jan-Jun)
uc1.32106019609582,spectator,The Spectator,(v.224 pt.1 1970)
mdp.39015024369913,spectator,The Spectator,(v.186 1951 Jan-Jun)
mdp.39015023952495,spectator,The Spectator,(v.140 1928 Jan-Jun)
coo.31924057525085,spectator,The Spectator,(v.50 1877)
uc1.32106019609871,spectator,The Spectator,(v.239 pt.1 1977)
mdp.39015030011731,spectator,The Spectator,(v.32 1859 Jul-Dec)
mdp.39015024448980,spectator,The Spectator,(v.142 1929 Jan-Jun)
uc1.32106019609509,spectator,The Spectator,(v.219:2 1967)
mdp.39015035462574,spectator,The Spectator,(v.28 1855 Jan-Jun)
umn.31951001921948x,spectator,The Spectator,(v.68 (1892))
mdp.39015014109543,spectator,The Spectator,(v.192 1954 Jan-Jun)
mdp.39015016411210,spectator,The Spectator,(v.116 1916 Jan-Jun)
uc1.32106019609863,spectator,The Spectator,(v.238 pt.2 1977)
inu.30000070296334,spectator,The Spectator,(v.282-283 Jan.-Sept. 1999 inc.)
mdp.39015084586471,spectator,The Spectator,(v.53 1880 Jul-Dec)
mdp.39015018029739,spectator,The Spectator,(v.29 1856 Jul-Dec)
mdp.39015023495362,spectator,The Spectator,(v.37 1864 Jan-Jun)
uc1.b3329376,spectator,The Spectator,
umn.319510019219550,spectator,The Spectator,(v.75 (1895))
chi.35942811,spectator,The Spectator,
mdp.39015031029351,spectator,The Spectator,(v.47 1874 Jan-Jun)
mdp.39015016411228,spectator,The Spectator,(v.122 1919 Jan-Jun)
mdp.39015016413075,spectator,The Spectator,(v.126 1921 Jan-Jun)
mdp.39015030043171,spectator,The Spectator,(v.85 1900 Jul-Dec)
coo.31924057525721,spectator,The Spectator,(v.115 1915)
uc1.b000548512,spectator,The Spectator,(v.72 (Jan-June 1894))
mdp.39015039790087,spectator,The Spectator,(v.27 1854 Jul-Dec)
mdp.39015016413034,spectator,The Spectator,(v.133 1924 Jul-Dec)
mdp.39015016413026,spectator,The Spectator,(v.134 1925 Jan-Jun)
uc1.32106019609970,spectator,The Spectator,(v.244 pt.1 1980)
mdp.39015033557656,spectator,The Spectator,(v.148 1932 Jan-Jun)
mdp.39015016410139,spectator,The Spectator,(v.109 1912 Jul-Dec)
mdp.39015084586422,spectator,The Spectator,(v.153 1934 Jul-Dec)
mdp.39015014823630,spectator,The Spectator,(v.15 1842 Jul-Dec)
uc1.32106019609459,spectator,The Spectator,(v.217:1 1966)
chi.35942657,spectator,The Spectator,
mdp.39015021106292,spectator,The Spectator,(v.57 1884 Jul-Dec)
mdp.39015034739956,spectator,The Spectator,(v.179 1947 Jul-Dec)
uc1.32106019609491,spectator,The Spectator,(v.219:1 1967)
mdp.39015016410337,spectator,The Spectator,(v.112 1914 Jan-Jun)
mdp.39015014847035,spectator,The Spectator,(v.104 1910 Jan-Jun)
chi.35942688,spectator,The Spectator,
coo.31924057525507,spectator,The Spectator,(v.92 1904)
mdp.39015024370358,spectator,The Spectator,(v.56 1883 Jan-Jun)
mdp.39015043622755,spectator,The Spectator,(v.157 1936 Jul-Dec)
nyp.33433082132600,spectator,The Spectator,
mdp.39015084586653,spectator,The Spectator,(v.30 1857 Jul-Dec)
uc1.b3135316,spectator,The Spectator,
mdp.39015018029507,spectator,The Spectator,(v.29 1856 Jan-Jun)
mdp.39015022365012,spectator,The Spectator,(v.190 1953 Jan-Jun)
mdp.39015031902946,spectator,The Spectator,(v.77 1896 Jul-Dec)
coo.31924057525291,spectator,The Spectator,(v.71 1893)
mdp.39015084586497,spectator,The Spectator,(v.42 1869 Jan-Dec)
mdp.39015023530002,spectator,The Spectator,(v.184 1950 Jan-Jun)
uc1.32106019609756,spectator,The Spectator,(v.233 pt.1 1974)
coo.31924057525648,spectator,The Spectator,(v.106 1911)
mdp.39015084586463,spectator,The Spectator,(v.84 1900 Jan-Jun)
chi.35942753,spectator,The Spectator,
mdp.39015023494910,spectator,The Spectator,(v.61 1888 Jul-Dec)
mdp.39015020913193,spectator,The Spectator,(v.57 1884 Jan-Jun)
coo.31924057524708,spectator,The Spectator,(v.11 1838)
uc1.32106019609426,spectator,The Spectator,(v.215 pt.2 1965)
uc1.b3329374,spectator,The Spectator,
mdp.39015031332839,spectator,The Spectator,(v.138 1927 Jan-Jun)
uc1.32106019609921,spectator,The Spectator,(v.241 pt.2 1978)
mdp.39015051164062,spectator,The Spectator,(v.21 1848 Jul-Dec)
mdp.39015014860897,spectator,The Spectator,(v.149 1932 Jul-Dec)
uc1.32106019609590,spectator,The Spectator,(v.224 pt.2 1970)
mdp.39015020076389,spectator,The Spectator,(v.76 1896 Jan-Jun)
mdp.39015084586687,spectator,The Spectator,(v.19 1846 Jul-Dec)
inu.30000107299186,spectator,The Spectator,(v.300 Apr. 2006)
coo.31924057525697,spectator,The Spectator,(v.112 1914)
inu.30000092816648,spectator,The Spectator,(v.292-293 July-Sept. inc. 2003)
mdp.39015016412895,spectator,The Spectator,(v.127 1921 Jul-Dec)
uc1.32106019609608,spectator,The Spectator,(v.225 pt.1 1970)
mdp.39015024224613,spectator,The Spectator,(v.52 1879 Jul-Dec)
uc1.b3329373,spectator,The Spectator,
mdp.39015024224589,spectator,The Spectator,(v.40 1867 Jan-Jun)
inu.30000093243123,spectator,The Spectator,(v.171 1943)
coo.31924057525846,spectator,The Spectator,(v.127 1921)
coo.31924057524948,spectator,The Spectator,(v.36  c.2 1863)
uc1.32106019609772,spectator,The Spectator,(v.234 pt.1 1975)
inu.30000093243081,spectator,The Spectator,(v.167 1941)
mdp.39015084586513,spectator,The Spectator,(v.23 1850 Jul-Dec)
inu.30000093241317,spectator,The Spectator,"(v.258,no.8269-8285 1987)"
nyp.33433081661104,spectator,The Spectator,
mdp.39015011036061,spectator,The Spectator,(v.68 1892 Jan-Jun)
uc1.32106019609541,spectator,The Spectator,(v.221 pt.2 1968)
uc1.32106019609962,spectator,The Spectator,(v.243 pt.2 1979)
mdp.39015016411202,spectator,The Spectator,(v.115 1915 Jul-Dec)
umn.31951001921986p,spectator,The Spectator,(v.107 (1911))
coo.31924057525614,spectator,The Spectator,(v.103 1909)
uc1.32106019609749,spectator,The Spectator,(v.232 pt.2 1974)
mdp.39015021305175,spectator,The Spectator,(v.97 1906 Jul-Dec)
inu.30000093242992,spectator,The Spectator,
uc1.32106019609475,spectator,The Spectator,(v.218:1 1967)
mdp.39015024481825,spectator,The Spectator,(v.151 1933 Jul-Dec)
mdp.39015084586570,spectator,The Spectator,(v.154 1935 Jan-Jun)
uva.x000499066,spectator,The Spectator,(v.96 1906)
coo.31924057525739,spectator,The Spectator,(v.116 1916)
inu.30000093241333,spectator,The Spectator,"(v.258-259,no.8295-8306 1987)"
mdp.39015023494902,spectator,The Spectator,(v.61 1888 Jan-Jun)
mdp.39015056033981,spectator,The Spectator,(v.31 1858 Jan-Jun)
uc1.32106019609897,spectator,The Spectator,(v.240 pt.1 1978)
uc1.32106019610002,spectator,The Spectator,(v.245 pt.2 1980)
mdp.39015049251732,spectator,The Spectator,(v.181 1948 Jul-Dec)
coo.31924057525580,spectator,The Spectator,(v.100 1908)
coo.31924057524724,spectator,The Spectator,(v.13 1890)
mdp.39015053612050,spectator,The Spectator,(v.38 1865 Jan-Jun)
coo.31924057525606,spectator,The Spectator,(v.102 1909)
uc1.32106019609327,spectator,The Spectator,(v.196 pt.1 1956)
inu.30000093243032,spectator,The Spectator,(v.174 1945)
uc1.32106019609913,spectator,The Spectator,(v.241 pt.1 1978)
umn.31951p00830395s,spectator,The Spectator,(v.67 (1891))
uc1.32106019609889,spectator,The Spectator,(v.239 pt.2 1977)
inu.30000093243073,spectator,The Spectator,(v.178 1947)
uc1.b000548373,spectator,The Spectator,(v.83 (July-Dec 1899))
inu.30000093241226,spectator,The Spectator,"(v.259,no.8307-8320 1987)"
mdp.39015016413042,spectator,The Spectator,(v.132 1924 Jan-Jun)
mdp.39015028116179,spectator,The Spectator,(v.203 1959 Jul-Dec)
chi.35942804,spectator,The Spectator,
inu.30000093240160,spectator,The Spectator,"(v.34,pt.1 1861)"
mdp.39015016411434,spectator,The Spectator,(v.123 1919 Jul-Dec)
mdp.39015030043163,spectator,The Spectator,(v.83 1899 Jul-Dec)
mdp.39015063625944,spectator,The Spectator,
mdp.39015024224563,spectator,The Spectator,(v.46 1873 Jan-Jun)
mdp.39015023925707,spectator,The Spectator,(v.52 1879 Jan-Jun)
mdp.39015084586679,spectator,The Spectator,(v.22 1849 Jul-Dec)
uc1.32106019609533,spectator,The Spectator,(v.221 pt.1 1968)
mdp.39015056034187,spectator,The Spectator,(v.31 1858 Jul-Dec)
nyp.33433006777134,spectator,The Spectator,
mdp.39015084586299,spectator,The Spectator,(v.91 1903 Jul-Dec)
uc1.b000548516,spectator,The Spectator,(v.76 (Jan-June 1896))
mdp.39015084586448,spectator,The Spectator,(v.93 1904 Jul-Dec)
coo.31924057525135,spectator,The Spectator,(v.55 1882)
uc1.b000548369,spectator,The Spectator,(v.79 (July-Dec 1897))
coo.31924057525598,spectator,The Spectator,(v.101 1908)
mdp.39015049235842,spectator,The Spectator,(v.45 1872 Jul-Dec)
mdp.39015084586398,spectator,The Spectator,(v.14 1841 Jul-Dec)
inu.30000093241283,spectator,The Spectator,"(v.256,no.8218-8242 inc. 1986)"
coo.31924057525408,spectator,The Spectator,(v.82 1899)
mdp.39015084586539,spectator,The Spectator,(v.18 1845 Jan-Jun)
inu.30000093243115,spectator,The Spectator,(v.170 1943)
coo.31924057525200,spectator,The Spectator,(v.62 1889)
coo.31924057525762,spectator,The Spectator,(v.119 1917)
umn.31951001921949v,spectator,The Spectator,(v.69 (1892))
coo.31924057525812,spectator,The Spectator,(v.124 1920)
mdp.39015084586430,spectator,The Spectator,(v.95 1905 Jul-Dec)
mdp.39015031962528,spectator,The Spectator,(v.80 1898 Jan-Jun)
coo.31924057525630,spectator,The Spectator,(v.105 1910)
mdp.39015016410121,spectator,The Spectator,(v.110 1913 Jan-Jun)
mdp.39015038676113,spectator,The Spectator,(v.43 1870 Jan-Jun)
inu.30000093241382,spectator,The Spectator,"(v.254,no.8178-8190 1985)"
mdp.39015084585804,spectator,The Spectator,(v.11 1838 Jul-Dec)
uc1.32106019329397,spectator,The Spectator,(v.308:9393-9400 2008)
nyp.33433082132592,spectator,The Spectator,
uc1.32106019609392,spectator,The Spectator,(v.214:1 1965)
mdp.39015036021502,spectator,The Spectator,(v.187 1951 Jul-Dec)
mdp.39015047678506,spectator,The Spectator,(v.183 1949 Jul-Dec)
uc1.32106019609939,spectator,The Spectator,(v.242 pt.1 1979)
mdp.39015016109566,spectator,The Spectator,(v.172-173 1944)
coo.31924057525424,spectator,The Spectator,(v.84 1900)
mdp.39015022389418,spectator,The Spectator,(v.204 1960 Jan-Jun)
mdp.39015038799865,spectator,The Spectator,(v.51 1878 Jul-Dec)
uc1.32106019609640,spectator,The Spectator,(v.227 pt.1 1971)
coo.31924057525838,spectator,The Spectator,(v.126 1921)
uc1.32106019609673,spectator,The Spectator,(v.228 pt.2 1972)
inu.30000092816630,spectator,The Spectator,(v.291-292 Apr.-June 2003)
uc1.32106019609665,spectator,The Spectator,(v.228 pt.1 1972)
mdp.39015084586661,spectator,The Spectator,(v.24 1851 Jan-Jun)
coo.31924057525374,spectator,The Spectator,(v.79 1897)
mdp.39015019931925,spectator,The Spectator,(v.182 1949 Jan-Jun)
uc1.32106019609384,spectator,The Spectator,(v.199 pt.2 1957)
mdp.39015014813714,spectator,The Spectator,(v.71 1893 Jul-Dec)
mdp.39015024264593,spectator,The Spectator,(v.176-177 1946)
coo.31924057525341,spectator,The Spectator,(v.76 1896)
inu.30000093241374,spectator,The Spectator,"(v.254,no.8164-8177 1985)"
uc1.32106019609418,spectator,The Spectator,(v.215 pt.1 1965)
umn.31951001921997k,spectator,The Spectator,(v.118 (1917))
uc1.32106019609798,spectator,The Spectator,(v.235 pt.1 1975)
umn.31951p01091144o,spectator,The Spectator,(v.44:pt.2 (1871:July 1-Dec.30))
mdp.39015030011749,spectator,The Spectator,(v.33 1860 Jan-Jun)
mdp.39015023517595,spectator,The Spectator,(v.150 1933 Jan-Jun)
mdp.39015016411764,spectator,The Spectator,(v.118 1917 Jan-Jun)
mdp.39015038799873,spectator,The Spectator,(v.51 1878 Jan-Jun)
mdp.39015021244317,spectator,The Spectator,(v.160 1938 Jan-Jun)
umn.31951p01091156h,spectator,The Spectator,(v.44:pt.1 (1871:Jan.7-June 24))
mdp.39015063625951,spectator,The Spectator,
uc1.32106019609442,spectator,The Spectator,(v.216:2 1966)
uc1.32106019609400,spectator,The Spectator,(v.214:2 1965)
inu.30000093243016,spectator,The Spectator,
mdp.39015034621014,spectator,The Spectator,(v.168-169 1942)
uc1.b3329375,spectator,The Spectator,
coo.31924057525747,spectator,The Spectator,(v.117 1916)
uc1.32106019609830,spectator,The Spectator,(v.237 pt.1 1976)
coo.31924057525218,spectator,The Spectator,(v.63 1889)
chi.35942760,spectator,The Spectator,
uc1.32106019609467,spectator,The Spectator,(v.217:2 1966)
mdp.39015063625969,spectator,The Spectator,
uc1.32106019609764,spectator,The Spectator,(v.233 pt.2 1974)
coo.31924057525572,spectator,The Spectator,(v.99 1907)
mdp.39015053612068,spectator,The Spectator,(v.38 1865 Jul-Dec + index)
mdp.39015084586109,spectator,The Spectator,(v.11 1838 Jan-Jun)
uc1.32106019609947,spectator,The Spectator,(v.242 pt.2 1979)
mdp.39015026459639,spectator,The Spectator,(v.19 1846 Jan-Jun)
uc1.b000548514,spectator,The Spectator,(v.74 (Jan-June 1895))
coo.31924057525382,spectator,The Spectator,(v.80 1898)
uc1.32106019609616,spectator,The Spectator,(v.225 pt.2 1970)
inu.30000093243107,spectator,The Spectator,(v.169 1942)
inu.30000085256935,spectator,The Spectator,(v.288-289 Apr.-June 2002)
mdp.39015016410113,spectator,The Spectator,(v.111 1913 Jul-Dec)
uc1.32106019609558,spectator,The Spectator,(v.222 pt.2 1969)
mdp.39015053612076,spectator,The Spectator,(v.43 1870 Jul-Dec)
mdp.39015023085270,spectator,The Spectator,(v.196 1956 Jan-Jun)
uc1.32106019609368,spectator,The Spectator,(v.198 pt.2 1957)
mdp.39015014696366,spectator,The Spectator,(v.164 1940 Jan-Jun)
mdp.39015031962510,spectator,The Spectator,(v.75 1895 Jul-Dec)
chi.35942835,spectator,The Spectator,
inu.30000093243057,spectator,The Spectator,(v.176 1946)
inu.30000080945201,spectator,The Spectator,(v.285 July-Oct. 2000)
uc1.32106019609822,spectator,The Spectator,(v.236 pt.2 1976)
mdp.39015021766335,spectator,The Spectator,(v.64 1890 Jan-Jun)
mdp.39015030845526,spectator,The Spectator,(v.69 1892 Jul-Dec)
inu.30000093241275,spectator,The Spectator,"(v.262,no.8373-8385 1989)"
mdp.39015084586315,spectator,The Spectator,(v.73 1894 Jul-Dec)
mdp.39015084586521,spectator,The Spectator,(v.20 1847 Jan-Dec)
mdp.39015020205939,spectator,The Spectator,(v.18 1845 Jul-Dec)
inu.30000093242984,spectator,The Spectator,
inu.30000093241259,spectator,The Spectator,"(v.261,no.8347-8359 1988)"
pst.000050785407,nytbr,New York Times Book Review,
pst.000050785285,nytbr,New York Times Book Review,
pst.000050847426,nytbr,New York Times Book Review,
mdp.39015079608157,nytbr,New York Times Book Review,(1941 v.2)
mdp.39015079608249,nytbr,New York Times Book Review,(1927 v.1)
mdp.39015065767223,nytbr,New York Times Book Review,
mdp.39015031936134,nytbr,New York Times Book Review,
mdp.39015079608751,nytbr,New York Times Book Review,(1966 v.2)
mdp.39015079607969,nytbr,New York Times Book Review,(1949 v.2)
pst.000050785513,nytbr,New York Times Book Review,
inu.30000114364924,nytbr,New York Times Book Review,(1935 July-Dec.)
mdp.39015079607761,nytbr,New York Times Book Review,(1902)
mdp.39015079608439,nytbr,New York Times Book Review,(1968 v.2)
pst.000050847419,nytbr,New York Times Book Review,
mdp.39015059401292,nytbr,New York Times Book Review,
mdp.39015079608231,nytbr,New York Times Book Review,(1929 v.2)
inu.30000114364668,nytbr,New York Times Book Review,(1921 July-Dec.)
